#TYPE System.Management.Automation.PSCustomObject
"Odds";"wallet";"Bet_base";"Bet_moonBase";"Bet_current";"Payout_base";"Payout_moonBase";"Payout_current";"Counter_now_win";"Counter_now_loss";"Counter_now_red";"Counter_now_green";"Counter_now_noyellow";"Counter_all_win";"Counter_all_loss";"Counter_all_red";"Counter_all_green";"Counter_all_yellow";"moonBetting";"placebet"
"1,37";"19305,7344";"19,306";"193,057";"19,306";"3";"10";"3";"0";"0";"1";"0";"6";"53";"115";"97";"86";"18";"False";"True"
"2,62";"19286,4284";"19,286";"192,864";"42,4732";"3";"10";"3";"0";"1";"0";"1";"7";"53";"116";"97";"87";"18";"False";"True"
"1,13";"19243,9552";"19,244";"192,44";"93,441";"3";"10";"3";"0";"2";"1";"0";"8";"53";"117";"98";"87";"18";"False";"True"
"5,34";"19524,2782";"19,524";"195,243";"19,524";"3";"10";"3";"1";"0";"0";"1";"9";"54";"117";"98";"88";"18";"False";"True"
"1,47";"19504,7542";"19,505";"195,048";"42,9528";"3";"10";"3";"0";"1";"1";"0";"10";"54";"118";"99";"88";"18";"False";"True"
"1,18";"19461,8014";"19,462";"194,618";"94,4962";"3";"10";"3";"0";"2";"2";"0";"11";"54";"119";"100";"88";"18";"False";"True"
"2,87";"19367,3052";"19,367";"193,673";"207,8916";"3";"10";"3";"0";"3";"0";"1";"12";"54";"120";"100";"89";"18";"False";"True"
"2,23";"19159,4136";"19,159";"191,594";"457,3615";"3";"10";"3";"0";"4";"0";"2";"13";"54";"121";"100";"90";"18";"False";"True"
"1,43";"18702,0521";"18,702";"187,021";"1006,1953";"3";"10";"3";"0";"5";"1";"0";"14";"54";"122";"101";"90";"18";"False";"True"
"2044,07";"21720,638";"21,721";"217,206";"21,721";"3";"10";"3";"1";"0";"0";"1";"0";"55";"122";"101";"91";"19";"False";"True"
"1,4";"21698,916999999998";"21,699";"216,989";"47,7862";"3";"10";"3";"0";"1";"1";"0";"1";"55";"123";"102";"91";"19";"False";"True"
"1,06";"21651,1308";"21,651";"216,511";"105,1296";"3";"10";"3";"0";"2";"2";"0";"2";"55";"124";"103";"91";"19";"False";"True"
"3,18";"21966,5196";"21,967";"219,665";"21,967";"3";"10";"3";"1";"0";"0";"1";"3";"56";"124";"103";"92";"19";"False";"True"
"1,35";"21944,5526";"21,945";"219,446";"48,3274";"3";"10";"3";"0";"1";"1";"0";"4";"56";"125";"104";"92";"19";"False";"True"
"1,51";"21896,2252";"21,896";"218,962";"106,3203";"3";"10";"3";"0";"2";"2";"0";"5";"56";"126";"105";"92";"19";"False";"True"
"1,36";"21789,9049";"21,79";"217,899";"233,9047";"3";"10";"3";"0";"3";"3";"0";"6";"56";"127";"106";"92";"19";"False";"True"
"7,22";"22491,619000000002";"22,492";"224,916";"22,492";"3";"10";"3";"1";"0";"0";"1";"7";"57";"127";"106";"93";"19";"False";"True"
"1,07";"22469,127000000004";"22,469";"224,691";"49,4824";"3";"10";"3";"0";"1";"1";"0";"8";"57";"128";"107";"93";"19";"False";"True"
"1,01";"22419,644600000003";"22,42";"224,196";"108,8613";"3";"10";"3";"0";"2";"2";"0";"9";"57";"129";"108";"93";"19";"False";"True"
"1,15";"22310,783300000003";"22,311";"223,108";"239,4949";"3";"10";"3";"0";"3";"3";"0";"10";"57";"130";"109";"93";"19";"False";"True"
"1,2";"22071,2884";"22,071";"220,713";"526,8888";"3";"10";"3";"0";"4";"4";"0";"11";"57";"131";"110";"93";"19";"False";"True"
"7,19";"23651,9548";"23,652";"236,52";"23,652";"3";"10";"3";"1";"0";"0";"1";"12";"58";"131";"110";"94";"19";"False";"True"
"11,05";"23722,910799999998";"23,723";"237,229";"23,723";"3";"10";"3";"2";"0";"0";"2";"0";"59";"131";"110";"95";"20";"False";"True"
"3,92";"23794,0798";"23,794";"237,941";"23,794";"3";"10";"3";"3";"0";"0";"3";"1";"60";"131";"110";"96";"20";"False";"False"
"1,06";"23794,0798";"23,794";"237,941";"23,794";"3";"10";"3";"0";"0";"1";"0";"2";"60";"131";"111";"96";"20";"False";"True"
"1,01";"23770,285799999998";"23,77";"237,703";"52,3468";"3";"10";"3";"0";"1";"2";"0";"3";"60";"132";"112";"96";"20";"False";"True"
"1,11";"23717,939";"23,718";"237,179";"115,163";"3";"10";"3";"0";"2";"3";"0";"4";"60";"133";"113";"96";"20";"False";"True"
"1,52";"23602,775999999998";"23,603";"236,028";"253,3586";"3";"10";"3";"0";"3";"4";"0";"5";"60";"134";"114";"96";"20";"False";"True"
"1,08";"23349,4174";"23,349";"233,494";"557,3889";"3";"10";"3";"0";"4";"5";"0";"6";"60";"135";"115";"96";"20";"False";"True"
"1,52";"22792,028499999997";"22,792";"227,92";"1226,2556";"3";"10";"3";"0";"5";"6";"0";"7";"60";"136";"116";"96";"20";"False";"True"
"1,38";"21565,772899999996";"21,566";"215,658";"2000";"3";"10";"3";"0";"6";"7";"0";"8";"60";"137";"117";"96";"20";"False";"True"
"2,35";"19565,772899999996";"19,566";"195,658";"2000";"3";"10";"3";"0";"7";"0";"1";"9";"60";"138";"117";"97";"20";"False";"True"
"1,42";"17565,772899999996";"17,566";"175,658";"17,566";"3";"10";"3";"0";"8";"1";"0";"10";"60";"139";"118";"97";"20";"False";"False"
"1,54";"17565,772899999996";"17,566";"175,658";"17,566";"3";"10";"3";"0";"0";"2";"0";"11";"60";"139";"119";"97";"20";"False";"False"
"4,43";"17565,772899999996";"17,566";"175,658";"17,566";"3";"10";"3";"0";"0";"0";"1";"12";"60";"139";"119";"98";"20";"False";"False"
"33,38";"17565,772899999996";"17,566";"175,658";"17,566";"3";"10";"3";"0";"0";"0";"2";"0";"60";"139";"119";"99";"21";"False";"False"
"12,1";"17565,772899999996";"17,566";"175,658";"17,566";"3";"10";"3";"0";"0";"0";"3";"0";"60";"139";"119";"100";"22";"False";"False"
"3,29";"17565,772899999996";"17,566";"175,658";"17,566";"3";"10";"3";"0";"0";"0";"4";"1";"60";"139";"119";"101";"22";"False";"False"
"1,42";"17565,772899999996";"17,566";"175,658";"17,566";"3";"10";"3";"0";"0";"1";"0";"2";"60";"139";"120";"101";"22";"False";"True"
"1";"17548,206899999997";"17,548";"175,482";"38,6452";"3";"10";"3";"0";"1";"2";"0";"3";"60";"140";"121";"101";"22";"False";"True"
"12,74";"17664,142499999998";"17,664";"176,641";"17,664";"3";"10";"3";"1";"0";"0";"1";"0";"61";"140";"121";"102";"23";"False";"True"
"12,87";"17717,134499999996";"17,717";"177,171";"17,717";"3";"10";"3";"2";"0";"0";"2";"0";"62";"140";"121";"103";"24";"False";"True"
"3,18";"17770,285499999998";"17,77";"177,703";"17,77";"3";"10";"3";"3";"0";"0";"3";"1";"63";"140";"121";"104";"24";"False";"False"
"35,19";"17770,285499999998";"17,77";"177,703";"17,77";"3";"10";"3";"0";"0";"0";"4";"0";"63";"140";"121";"105";"25";"False";"False"
"4,46";"17770,285499999998";"17,77";"177,703";"17,77";"3";"10";"3";"0";"0";"0";"5";"1";"63";"140";"121";"106";"25";"False";"False"
"1,52";"17770,285499999998";"17,77";"177,703";"17,77";"3";"10";"3";"0";"0";"1";"0";"2";"63";"140";"122";"106";"25";"False";"True"
"4,97";"17823,5955";"17,824";"178,236";"17,824";"3";"10";"3";"1";"0";"0";"1";"3";"64";"140";"122";"107";"25";"False";"True"
"1,37";"17805,7715";"17,806";"178,058";"39,2128";"3";"10";"3";"0";"1";"1";"0";"4";"64";"141";"123";"107";"25";"False";"True"
"1,49";"17766,558699999998";"17,767";"177,666";"86,2682";"3";"10";"3";"0";"2";"2";"0";"5";"64";"142";"124";"107";"25";"False";"True"
"1,78";"17680,2905";"17,68";"176,803";"189,79";"3";"10";"3";"0";"3";"3";"0";"6";"64";"143";"125";"107";"25";"False";"True"
"18,41";"18249,660499999998";"18,25";"182,497";"18,25";"3";"10";"3";"1";"0";"0";"1";"0";"65";"143";"125";"108";"26";"False";"True"
"1,18";"18231,410499999998";"18,231";"182,314";"40,15";"3";"10";"3";"0";"1";"1";"0";"1";"65";"144";"126";"108";"26";"False";"True"
"2,81";"18191,260499999997";"18,191";"181,913";"88,33";"3";"10";"3";"0";"2";"0";"1";"2";"65";"145";"126";"109";"26";"False";"True"
"2,88";"18102,930499999995";"18,103";"181,029";"194,326";"3";"10";"3";"0";"3";"0";"2";"3";"65";"146";"126";"110";"26";"False";"True"
"1";"17908,604499999994";"17,909";"179,086";"427,5172";"3";"10";"3";"0";"4";"1";"0";"4";"65";"147";"127";"110";"26";"False";"True"
"2,32";"17481,087299999996";"17,481";"174,811";"940,5378";"3";"10";"3";"0";"5";"0";"1";"5";"65";"148";"127";"111";"26";"False";"True"
"55,18";"20302,700699999994";"20,303";"203,027";"20,303";"3";"10";"3";"1";"0";"0";"2";"0";"66";"148";"127";"112";"27";"False";"True"
"2,25";"20282,397699999994";"20,282";"202,824";"44,6666";"3";"10";"3";"0";"1";"0";"3";"1";"66";"149";"127";"113";"27";"False";"True"
"1,31";"20237,731099999994";"20,238";"202,377";"98,2665";"3";"10";"3";"0";"2";"1";"0";"2";"66";"150";"128";"113";"27";"False";"True"
"1,34";"20139,464599999992";"20,139";"201,395";"216,1863";"3";"10";"3";"0";"3";"2";"0";"3";"66";"151";"129";"113";"27";"False";"True"
"1,96";"19923,27829999999";"19,923";"199,233";"475,6099";"3";"10";"3";"0";"4";"3";"0";"4";"66";"152";"130";"113";"27";"False";"True"
"5,48";"21350,10799999999";"21,35";"213,501";"21,35";"3";"10";"3";"1";"0";"0";"1";"5";"67";"152";"130";"114";"27";"False";"True"
"1,03";"21328,75799999999";"21,329";"213,288";"46,97";"3";"10";"3";"0";"1";"1";"0";"6";"67";"153";"131";"114";"27";"False";"True"
"1,05";"21281,78799999999";"21,282";"212,818";"103,334";"3";"10";"3";"0";"2";"2";"0";"7";"67";"154";"132";"114";"27";"False";"True"
"1,82";"21178,45399999999";"21,178";"211,785";"227,3348";"3";"10";"3";"0";"3";"3";"0";"8";"67";"155";"133";"114";"27";"False";"True"
"1,13";"20951,11919999999";"20,951";"209,511";"500,1366";"3";"10";"3";"0";"4";"4";"0";"9";"67";"156";"134";"114";"27";"False";"True"
"1";"20450,98259999999";"20,451";"204,51";"1100,3005";"3";"10";"3";"0";"5";"5";"0";"10";"67";"157";"135";"114";"27";"False";"True"
"4,52";"23751,88409999999";"23,752";"237,519";"23,752";"3";"10";"3";"1";"0";"0";"1";"11";"68";"157";"135";"115";"27";"False";"True"
"5,46";"23823,14009999999";"23,823";"238,231";"23,823";"3";"10";"3";"2";"0";"0";"2";"12";"69";"157";"135";"116";"27";"False";"True"
"1,23";"23799,31709999999";"23,799";"237,993";"52,4106";"3";"10";"3";"0";"1";"1";"0";"13";"69";"158";"136";"116";"27";"False";"True"
"3,8";"23956,54889999999";"23,957";"239,565";"23,957";"3";"10";"3";"1";"0";"0";"1";"14";"70";"158";"136";"117";"27";"False";"True"
"1,17";"23932,591899999992";"23,933";"239,326";"52,7054";"3";"10";"3";"0";"1";"1";"0";"15";"70";"159";"137";"117";"27";"False";"True"
"22,77";"24090,708099999993";"24,091";"240,907";"24,091";"3";"10";"3";"1";"0";"0";"1";"0";"71";"159";"137";"118";"28";"False";"True"
"1,25";"24066,617099999992";"24,067";"240,666";"53,0002";"3";"10";"3";"0";"1";"1";"0";"1";"71";"160";"138";"118";"28";"False";"True"
"1,34";"24013,616899999994";"24,014";"240,136";"116,6004";"3";"10";"3";"0";"2";"2";"0";"2";"71";"161";"139";"118";"28";"False";"True"
"2,73";"23897,016499999994";"23,897";"238,97";"256,5209";"3";"10";"3";"0";"3";"0";"1";"3";"71";"162";"139";"119";"28";"False";"True"
"1,64";"23640,495599999995";"23,64";"236,405";"564,346";"3";"10";"3";"0";"4";"1";"0";"4";"71";"163";"140";"119";"28";"False";"True"
"1,53";"23076,149599999993";"23,076";"230,761";"1241,5612";"3";"10";"3";"0";"5";"2";"0";"5";"71";"164";"141";"119";"28";"False";"True"
"1,95";"21834,588399999993";"21,835";"218,346";"2000";"3";"10";"3";"0";"6";"3";"0";"6";"71";"165";"142";"119";"28";"False";"True"
"2,19";"19834,588399999993";"19,835";"198,346";"2000";"3";"10";"3";"0";"7";"0";"1";"7";"71";"166";"142";"120";"28";"False";"True"
"169,52";"25834,588399999993";"25,835";"258,346";"25,835";"3";"10";"3";"1";"0";"0";"2";"0";"72";"166";"142";"121";"29";"False";"True"
"1,6";"25808,753399999994";"25,809";"258,088";"56,837";"3";"10";"3";"0";"1";"1";"0";"1";"72";"167";"143";"121";"29";"False";"True"
"3,65";"25979,264399999993";"25,979";"259,793";"25,979";"3";"10";"3";"1";"0";"0";"1";"2";"73";"167";"143";"122";"29";"False";"True"
"365,46";"26057,201399999994";"26,057";"260,572";"26,057";"3";"10";"3";"2";"0";"0";"2";"0";"74";"167";"143";"123";"30";"False";"True"
"2,18";"26031,144399999994";"26,031";"260,311";"57,3254";"3";"10";"3";"0";"1";"0";"3";"1";"74";"168";"143";"124";"30";"False";"True"
"2,19";"25973,818999999992";"25,974";"259,738";"126,1159";"3";"10";"3";"0";"2";"0";"4";"2";"74";"169";"143";"125";"30";"False";"True"
"3,63";"26352,16669999999";"26,352";"263,522";"26,352";"3";"10";"3";"1";"0";"0";"5";"3";"75";"169";"143";"126";"30";"False";"True"
"1,18";"26325,81469999999";"26,326";"263,258";"57,9744";"3";"10";"3";"0";"1";"1";"0";"4";"75";"170";"144";"126";"30";"False";"True"
"1,4";"26267,840299999993";"26,268";"262,678";"127,5437";"3";"10";"3";"0";"2";"2";"0";"5";"75";"171";"145";"126";"30";"False";"True"
"14,49";"26650,47139999999";"26,65";"266,505";"26,65";"3";"10";"3";"1";"0";"0";"1";"0";"76";"171";"145";"127";"31";"False";"True"
"2,25";"26623,82139999999";"26,624";"266,238";"58,63";"3";"10";"3";"0";"1";"0";"2";"1";"76";"172";"145";"128";"31";"False";"True"
"1,05";"26565,19139999999";"26,565";"265,652";"128,986";"3";"10";"3";"0";"2";"1";"0";"2";"76";"173";"146";"128";"31";"False";"True"
"1,16";"26436,205399999988";"26,436";"264,362";"283,7692";"3";"10";"3";"0";"3";"2";"0";"3";"76";"174";"147";"128";"31";"False";"True"
"1";"26152,43619999999";"26,152";"261,524";"624,2922";"3";"10";"3";"0";"4";"3";"0";"4";"76";"175";"148";"128";"31";"False";"True"
"99,04";"28025,31279999999";"28,025";"280,253";"28,025";"3";"10";"3";"1";"0";"0";"1";"0";"77";"175";"148";"129";"32";"False";"True"
"41,59";"28109,38779999999";"28,109";"281,094";"28,109";"3";"10";"3";"2";"0";"0";"2";"0";"78";"175";"148";"130";"33";"False";"True"
"163,48";"28193,71479999999";"28,194";"281,937";"28,194";"3";"10";"3";"3";"0";"0";"3";"0";"79";"175";"148";"131";"34";"False";"False"
"1,31";"28193,71479999999";"28,194";"281,937";"28,194";"3";"10";"3";"0";"0";"1";"0";"1";"79";"175";"149";"131";"34";"False";"True"
"1,85";"28165,52079999999";"28,166";"281,655";"62,0268";"3";"10";"3";"0";"1";"2";"0";"2";"79";"176";"150";"131";"34";"False";"True"
"10,14";"28351,60119999999";"28,352";"283,516";"28,352";"3";"10";"3";"1";"0";"0";"1";"0";"80";"176";"150";"132";"35";"False";"True"
"8,97";"28436,65719999999";"28,437";"284,367";"28,437";"3";"10";"3";"2";"0";"0";"2";"1";"81";"176";"150";"133";"35";"False";"True"
"2,8";"28408,22019999999";"28,408";"284,082";"62,5614";"3";"10";"3";"0";"1";"0";"3";"2";"81";"177";"150";"134";"35";"False";"True"
"2,9";"28345,65879999999";"28,346";"283,457";"137,6351";"3";"10";"3";"0";"2";"0";"4";"3";"81";"178";"150";"135";"35";"False";"True"
"2,17";"28208,02369999999";"28,208";"282,08";"302,7972";"3";"10";"3";"0";"3";"0";"5";"4";"81";"179";"150";"136";"35";"False";"True"
"1,15";"27905,22649999999";"27,905";"279,052";"666,1538";"3";"10";"3";"0";"4";"1";"0";"5";"81";"180";"151";"136";"35";"False";"True"
"1,54";"27239,07269999999";"27,239";"272,391";"1465,5384";"3";"10";"3";"0";"5";"2";"0";"6";"81";"181";"152";"136";"35";"False";"True"
"1,42";"25773,53429999999";"25,774";"257,735";"2000";"3";"10";"3";"0";"6";"3";"0";"7";"81";"182";"153";"136";"35";"False";"True"
"1,01";"23773,53429999999";"23,774";"237,735";"2000";"3";"10";"3";"0";"7";"4";"0";"8";"81";"183";"154";"136";"35";"False";"True"
"1,16";"21773,53429999999";"21,774";"217,735";"21,774";"3";"10";"3";"0";"8";"5";"0";"9";"81";"184";"155";"136";"35";"False";"False"
"1,22";"21773,53429999999";"21,774";"217,735";"21,774";"3";"10";"3";"0";"0";"6";"0";"10";"81";"184";"156";"136";"35";"False";"False"
"1,42";"21773,53429999999";"21,774";"217,735";"21,774";"3";"10";"3";"0";"0";"7";"0";"11";"81";"184";"157";"136";"35";"False";"False"
"3,41";"21773,53429999999";"21,774";"217,735";"21,774";"3";"10";"3";"0";"0";"0";"1";"12";"81";"184";"157";"137";"35";"False";"False"
"1,92";"21773,53429999999";"21,774";"217,735";"21,774";"3";"10";"3";"0";"0";"1";"0";"13";"81";"184";"158";"137";"35";"False";"True"
"1,14";"21751,760299999987";"21,752";"217,518";"47,9028";"3";"10";"3";"0";"1";"2";"0";"14";"81";"185";"159";"137";"35";"False";"True"
"1,05";"21703,857499999987";"21,704";"217,039";"105,3862";"3";"10";"3";"0";"2";"3";"0";"15";"81";"186";"160";"137";"35";"False";"True"
"1";"21598,471299999987";"21,598";"215,985";"231,8496";"3";"10";"3";"0";"3";"4";"0";"16";"81";"187";"161";"137";"35";"False";"True"
"2,8";"21366,621699999985";"21,367";"213,666";"510,0691";"3";"10";"3";"0";"4";"0";"1";"17";"81";"188";"161";"138";"35";"False";"True"
"2,5";"20856,552599999985";"20,857";"208,566";"1122,152";"3";"10";"3";"0";"5";"0";"2";"18";"81";"189";"161";"139";"35";"False";"True"
"1,46";"19734,400599999986";"19,734";"197,344";"2000";"3";"10";"3";"0";"6";"1";"0";"19";"81";"190";"162";"139";"35";"False";"True"
"4,85";"25734,400599999986";"25,734";"257,344";"25,734";"3";"10";"3";"1";"0";"0";"1";"20";"82";"190";"162";"140";"35";"False";"True"
"1,83";"25708,666599999986";"25,709";"257,087";"56,6148";"3";"10";"3";"0";"1";"1";"0";"21";"82";"191";"163";"140";"35";"False";"True"
"5,21";"25878,510999999988";"25,879";"258,785";"25,879";"3";"10";"3";"1";"0";"0";"1";"22";"83";"191";"163";"141";"35";"False";"True"
"1,79";"25852,631999999987";"25,853";"258,526";"56,9338";"3";"10";"3";"0";"1";"1";"0";"23";"83";"192";"164";"141";"35";"False";"True"
"2,77";"25795,698199999988";"25,796";"257,957";"125,2544";"3";"10";"3";"0";"2";"0";"1";"24";"83";"193";"164";"142";"35";"False";"True"
"1,61";"25670,443799999986";"25,67";"256,704";"275,5597";"3";"10";"3";"0";"3";"1";"0";"25";"83";"194";"165";"142";"35";"False";"True"
"1,03";"25394,884099999985";"25,395";"253,949";"606,2313";"3";"10";"3";"0";"4";"2";"0";"26";"83";"195";"166";"142";"35";"False";"True"
"1,14";"24788,652799999985";"24,789";"247,887";"1333,7089";"3";"10";"3";"0";"5";"3";"0";"27";"83";"196";"167";"142";"35";"False";"True"
"1,13";"23454,943899999984";"23,455";"234,549";"2000";"3";"10";"3";"0";"6";"4";"0";"28";"83";"197";"168";"142";"35";"False";"True"
"4,46";"29454,943899999984";"29,455";"294,549";"29,455";"3";"10";"3";"1";"0";"0";"1";"29";"84";"197";"168";"143";"35";"False";"True"
"2,9";"29425,488899999982";"29,425";"294,255";"64,801";"3";"10";"3";"0";"1";"0";"2";"30";"84";"198";"168";"144";"35";"False";"True"
"5,88";"29619,89189999998";"29,62";"296,199";"29,62";"3";"10";"3";"1";"0";"0";"3";"31";"85";"198";"168";"145";"35";"False";"True"
"4,37";"29708,75189999998";"29,709";"297,088";"29,709";"3";"10";"3";"2";"0";"0";"4";"32";"86";"198";"168";"146";"35";"False";"True"
"2,2";"29679,042899999982";"29,679";"296,79";"65,3598";"3";"10";"3";"0";"1";"0";"5";"33";"86";"199";"168";"147";"35";"False";"True"
"6,4";"29875,12229999998";"29,875";"298,751";"29,875";"3";"10";"3";"1";"0";"0";"6";"34";"87";"199";"168";"148";"35";"False";"True"
"1,05";"29845,24729999998";"29,845";"298,452";"65,725";"3";"10";"3";"0";"1";"1";"0";"35";"87";"200";"169";"148";"35";"False";"True"
"7,28";"30042,42229999998";"30,042";"300,424";"30,042";"3";"10";"3";"1";"0";"0";"1";"36";"88";"200";"169";"149";"35";"False";"True"
"1,96";"30012,38029999998";"30,012";"300,124";"66,0924";"3";"10";"3";"0";"1";"1";"0";"37";"88";"201";"170";"149";"35";"False";"True"
"3,79";"30210,65749999998";"30,211";"302,107";"30,211";"3";"10";"3";"1";"0";"0";"1";"38";"89";"201";"170";"150";"35";"False";"True"
"1,35";"30180,44649999998";"30,18";"301,804";"66,4642";"3";"10";"3";"0";"1";"1";"0";"39";"89";"202";"171";"150";"35";"False";"True"
"1,22";"30113,98229999998";"30,114";"301,14";"146,2212";"3";"10";"3";"0";"2";"2";"0";"40";"89";"203";"172";"150";"35";"False";"True"
"1,05";"29967,76109999998";"29,968";"299,678";"321,6866";"3";"10";"3";"0";"3";"3";"0";"41";"89";"204";"173";"150";"35";"False";"True"
"1,43";"29646,07449999998";"29,646";"296,461";"707,7105";"3";"10";"3";"0";"4";"4";"0";"42";"89";"205";"174";"150";"35";"False";"True"
"1,31";"28938,36399999998";"28,938";"289,384";"1556,9631";"3";"10";"3";"0";"5";"5";"0";"43";"89";"206";"175";"150";"35";"False";"True"
"8,22";"33609,25329999998";"33,609";"336,093";"33,609";"3";"10";"3";"1";"0";"0";"1";"44";"90";"206";"175";"151";"35";"False";"True"
"1,06";"33575,644299999985";"33,576";"335,756";"73,9398";"3";"10";"3";"0";"1";"1";"0";"45";"90";"207";"176";"151";"35";"False";"True"
"1,13";"33501,704499999985";"33,502";"335,017";"162,6676";"3";"10";"3";"0";"2";"2";"0";"46";"90";"208";"177";"151";"35";"False";"True"
"1,22";"33339,036899999985";"33,339";"333,39";"357,8687";"3";"10";"3";"0";"3";"3";"0";"47";"90";"209";"178";"151";"35";"False";"True"
"1";"32981,168199999986";"32,981";"329,812";"787,3111";"3";"10";"3";"0";"4";"4";"0";"48";"90";"210";"179";"151";"35";"False";"True"
"8,78";"35343,10149999998";"35,343";"353,431";"35,343";"3";"10";"3";"1";"0";"0";"1";"49";"91";"210";"179";"152";"35";"False";"True"
"2,14";"35307,75849999998";"35,308";"353,078";"77,7546";"3";"10";"3";"0";"1";"0";"2";"50";"91";"211";"179";"153";"35";"False";"True"
"8,03";"35541,02229999998";"35,541";"355,41";"35,541";"3";"10";"3";"1";"0";"0";"3";"51";"92";"211";"179";"154";"35";"False";"True"
"1,49";"35505,481299999985";"35,505";"355,055";"78,1902";"3";"10";"3";"0";"1";"1";"0";"52";"92";"212";"180";"154";"35";"False";"True"
"4,75";"35740,051899999984";"35,74";"357,401";"35,74";"3";"10";"3";"1";"0";"0";"1";"53";"93";"212";"180";"155";"35";"False";"True"
"9,82";"35847,271899999985";"35,847";"358,473";"35,847";"3";"10";"3";"2";"0";"0";"2";"54";"94";"212";"180";"156";"35";"False";"True"
"1,12";"35811,42489999998";"35,811";"358,114";"78,8634";"3";"10";"3";"0";"1";"1";"0";"55";"94";"213";"181";"156";"35";"False";"True"
"1,21";"35732,56149999998";"35,733";"357,326";"173,4995";"3";"10";"3";"0";"2";"2";"0";"56";"94";"214";"182";"156";"35";"False";"True"
"3,36";"36253,05999999998";"36,253";"362,531";"36,253";"3";"10";"3";"1";"0";"0";"1";"57";"95";"214";"182";"157";"35";"False";"True"
"64";"36361,81899999998";"36,362";"363,618";"36,362";"3";"10";"3";"2";"0";"0";"2";"0";"96";"214";"182";"158";"36";"False";"True"
"3,17";"36470,904999999984";"36,471";"364,709";"36,471";"3";"10";"3";"3";"0";"0";"3";"1";"97";"214";"182";"159";"36";"False";"False"
"1";"36470,904999999984";"36,471";"364,709";"36,471";"3";"10";"3";"0";"0";"1";"0";"2";"97";"214";"183";"159";"36";"False";"True"
"7,46";"36580,317999999985";"36,58";"365,803";"36,58";"3";"10";"3";"1";"0";"0";"1";"3";"98";"214";"183";"160";"36";"False";"True"
"1,18";"36543,73799999998";"36,544";"365,437";"80,476";"3";"10";"3";"0";"1";"1";"0";"4";"98";"215";"184";"160";"36";"False";"True"
"6,49";"36785,16599999998";"36,785";"367,852";"36,785";"3";"10";"3";"1";"0";"0";"1";"5";"99";"215";"184";"161";"36";"False";"True"
"1,75";"36748,38099999998";"36,748";"367,484";"80,927";"3";"10";"3";"0";"1";"1";"0";"6";"99";"216";"185";"161";"36";"False";"True"
"2,27";"36667,453999999976";"36,667";"366,675";"178,0394";"3";"10";"3";"0";"2";"0";"1";"7";"99";"217";"185";"162";"36";"False";"True"
"1,34";"36489,414599999975";"36,489";"364,894";"391,6867";"3";"10";"3";"0";"3";"1";"0";"8";"99";"218";"186";"162";"36";"False";"True"
"102,6";"37664,47469999998";"37,664";"376,645";"37,664";"3";"10";"3";"1";"0";"0";"1";"0";"100";"218";"186";"163";"37";"False";"True"
"1,36";"37626,81069999998";"37,627";"376,268";"82,8608";"3";"10";"3";"0";"1";"1";"0";"1";"100";"219";"187";"163";"37";"False";"True"
"1";"37543,94989999998";"37,544";"375,439";"182,2938";"3";"10";"3";"0";"2";"2";"0";"2";"100";"220";"188";"163";"37";"False";"True"
"1,78";"37361,65609999998";"37,362";"373,617";"401,0464";"3";"10";"3";"0";"3";"3";"0";"3";"100";"221";"189";"163";"37";"False";"True"
"1,21";"36960,60969999998";"36,961";"369,606";"882,3021";"3";"10";"3";"0";"4";"4";"0";"4";"100";"222";"190";"163";"37";"False";"True"
"3,31";"39607,51599999998";"39,608";"396,075";"39,608";"3";"10";"3";"1";"0";"0";"1";"5";"101";"222";"190";"164";"37";"False";"True"
"3,4";"39726,33999999998";"39,726";"397,263";"39,726";"3";"10";"3";"2";"0";"0";"2";"6";"102";"222";"190";"165";"37";"False";"True"
"1,2";"39686,61399999998";"39,687";"396,866";"87,3972";"3";"10";"3";"0";"1";"1";"0";"7";"102";"223";"191";"165";"37";"False";"True"
"1,26";"39599,21679999998";"39,599";"395,992";"192,2738";"3";"10";"3";"0";"2";"2";"0";"8";"102";"224";"192";"165";"37";"False";"True"
"2,49";"39406,94299999998";"39,407";"394,069";"423,0024";"3";"10";"3";"0";"3";"0";"1";"9";"102";"225";"192";"166";"37";"False";"True"
"1,48";"38983,94059999998";"38,984";"389,839";"930,6053";"3";"10";"3";"0";"4";"1";"0";"10";"102";"226";"193";"166";"37";"False";"True"
"4,93";"41775,75649999998";"41,776";"417,758";"41,776";"3";"10";"3";"1";"0";"0";"1";"11";"103";"226";"193";"167";"37";"False";"True"
"6,88";"41901,08449999998";"41,901";"419,011";"41,901";"3";"10";"3";"2";"0";"0";"2";"12";"104";"226";"193";"168";"37";"False";"True"
"2,36";"41859,183499999985";"41,859";"418,592";"92,1822";"3";"10";"3";"0";"1";"0";"3";"13";"104";"227";"193";"169";"37";"False";"True"
"1,02";"41767,00129999998";"41,767";"417,67";"202,8008";"3";"10";"3";"0";"2";"1";"0";"14";"104";"228";"194";"169";"37";"False";"True"
"4,13";"42375,40369999998";"42,375";"423,754";"42,375";"3";"10";"3";"1";"0";"0";"1";"15";"105";"228";"194";"170";"37";"False";"True"
"1,32";"42333,02869999998";"42,333";"423,33";"93,225";"3";"10";"3";"0";"1";"1";"0";"16";"105";"229";"195";"170";"37";"False";"True"
