#TYPE System.Management.Automation.PSCustomObject
"Odds";"wallet";"Bet_base";"Bet_moonBase";"Bet_current";"Payout_base";"Payout_moonBase";"Payout_current";"Counter_now_win";"Counter_now_loss";"Counter_now_red";"Counter_now_green";"Counter_now_noyellow";"Counter_all_win";"Counter_all_loss";"Counter_all_red";"Counter_all_green";"Counter_all_yellow";"moonBetting";"placebet"
"1,37";"19642,0743";"19,642";"196,421";"19,642";"3";"10";"3";"0";"0";"1";"0";"6";"47";"108";"97";"86";"18";"False";"True"
"2,62";"19622,4323";"19,622";"196,224";"43,2124";"3";"10";"3";"0";"1";"0";"1";"7";"47";"109";"97";"87";"18";"False";"True"
"1,13";"19579,2199";"19,579";"195,792";"95,0673";"3";"10";"3";"0";"2";"1";"0";"8";"47";"110";"98";"87";"18";"False";"True"
"5,34";"19864,4218";"19,864";"198,644";"19,864";"3";"10";"3";"1";"0";"0";"1";"9";"48";"110";"98";"88";"18";"False";"True"
"1,47";"19844,5578";"19,845";"198,446";"43,7008";"3";"10";"3";"0";"1";"1";"0";"10";"48";"111";"99";"88";"18";"False";"True"
"1,18";"19800,857";"19,801";"198,009";"96,1418";"3";"10";"3";"0";"2";"2";"0";"11";"48";"112";"100";"88";"18";"False";"True"
"2,87";"19704,7152";"19,705";"197,047";"211,512";"3";"10";"3";"0";"3";"0";"1";"12";"48";"113";"100";"89";"18";"False";"True"
"2,23";"19493,2032";"19,493";"194,932";"465,3264";"3";"10";"3";"0";"4";"0";"2";"13";"48";"114";"100";"90";"18";"False";"True"
"1,43";"19027,8768";"19,028";"190,279";"1023,7181";"3";"10";"3";"0";"5";"1";"0";"14";"48";"115";"101";"90";"18";"False";"True"
"2044,07";"22099,0311";"22,099";"220,99";"22,099";"3";"10";"3";"1";"0";"0";"1";"0";"49";"115";"101";"91";"19";"False";"True"
"1,4";"22076,9321";"22,077";"220,769";"48,6178";"3";"10";"3";"0";"1";"1";"0";"1";"49";"116";"102";"91";"19";"False";"True"
"1,06";"22028,314300000002";"22,028";"220,283";"106,9592";"3";"10";"3";"0";"2";"2";"0";"2";"49";"117";"103";"91";"19";"False";"True"
"3,18";"22349,1919";"22,349";"223,492";"22,349";"3";"10";"3";"1";"0";"0";"1";"3";"50";"117";"103";"92";"19";"False";"True"
"1,35";"22326,842900000003";"22,327";"223,268";"49,1678";"3";"10";"3";"0";"1";"1";"0";"4";"50";"118";"104";"92";"19";"False";"True"
"1,51";"22277,675100000004";"22,278";"222,777";"108,1692";"3";"10";"3";"0";"2";"2";"0";"5";"50";"119";"105";"92";"19";"False";"True"
"1,36";"22169,505900000004";"22,17";"221,695";"237,9722";"3";"10";"3";"0";"3";"3";"0";"6";"50";"120";"106";"92";"19";"False";"True"
"7,22";"22883,422500000004";"22,883";"228,834";"22,883";"3";"10";"3";"1";"0";"0";"1";"7";"51";"120";"106";"93";"19";"False";"True"
"1,07";"22860,539500000003";"22,861";"228,605";"50,3426";"3";"10";"3";"0";"1";"1";"0";"8";"51";"121";"107";"93";"19";"False";"True"
"1,01";"22810,196900000003";"22,81";"228,102";"110,7537";"3";"10";"3";"0";"2";"2";"0";"9";"51";"122";"108";"93";"19";"False";"True"
"1,15";"22699,4432";"22,699";"226,994";"243,6581";"3";"10";"3";"0";"3";"3";"0";"10";"51";"123";"109";"93";"19";"False";"True"
"1,2";"22455,7851";"22,456";"224,558";"536,0478";"3";"10";"3";"0";"4";"4";"0";"11";"51";"124";"110";"93";"19";"False";"True"
"7,19";"24063,9285";"24,064";"240,639";"24,064";"3";"10";"3";"1";"0";"0";"1";"12";"52";"124";"110";"94";"19";"False";"True"
"11,05";"24136,1205";"24,136";"241,361";"24,136";"3";"10";"3";"2";"0";"0";"2";"0";"53";"124";"110";"95";"20";"False";"False"
"3,92";"24136,1205";"24,136";"241,361";"24,136";"3";"10";"3";"0";"0";"0";"3";"1";"53";"124";"110";"96";"20";"False";"False"
"1,06";"24136,1205";"24,136";"241,361";"24,136";"3";"10";"3";"0";"0";"1";"0";"2";"53";"124";"111";"96";"20";"False";"True"
"1,01";"24111,984500000002";"24,112";"241,12";"53,0992";"3";"10";"3";"0";"1";"2";"0";"3";"53";"125";"112";"96";"20";"False";"True"
"1,11";"24058,8853";"24,059";"240,589";"116,8182";"3";"10";"3";"0";"2";"3";"0";"4";"53";"126";"113";"96";"20";"False";"True"
"1,52";"23942,0671";"23,942";"239,421";"257";"3";"10";"3";"0";"3";"4";"0";"5";"53";"127";"114";"96";"20";"False";"True"
"1,08";"23685,0671";"23,685";"236,851";"565,4";"3";"10";"3";"0";"4";"5";"0";"6";"53";"128";"115";"96";"20";"False";"True"
"1,52";"23119,6671";"23,12";"231,197";"1243,88";"3";"10";"3";"0";"5";"6";"0";"7";"53";"129";"116";"96";"20";"False";"True"
"1,38";"21875,787099999998";"21,876";"218,758";"2000";"3";"10";"3";"0";"6";"7";"0";"8";"53";"130";"117";"96";"20";"False";"True"
"2,35";"19875,787099999998";"19,876";"198,758";"2000";"3";"10";"3";"0";"7";"0";"1";"9";"53";"131";"117";"97";"20";"False";"True"
"1,42";"17875,787099999998";"17,876";"178,758";"17,876";"3";"10";"3";"0";"8";"1";"0";"10";"53";"132";"118";"97";"20";"False";"False"
"1,54";"17875,787099999998";"17,876";"178,758";"17,876";"3";"10";"3";"0";"0";"2";"0";"11";"53";"132";"119";"97";"20";"False";"False"
"4,43";"17875,787099999998";"17,876";"178,758";"17,876";"3";"10";"3";"0";"0";"0";"1";"12";"53";"132";"119";"98";"20";"False";"False"
"33,38";"17875,787099999998";"17,876";"178,758";"17,876";"3";"10";"3";"0";"0";"0";"2";"0";"53";"132";"119";"99";"21";"False";"False"
"12,1";"17875,787099999998";"17,876";"178,758";"17,876";"3";"10";"3";"0";"0";"0";"3";"0";"53";"132";"119";"100";"22";"False";"False"
"3,29";"17875,787099999998";"17,876";"178,758";"17,876";"3";"10";"3";"0";"0";"0";"4";"1";"53";"132";"119";"101";"22";"False";"False"
"1,42";"17875,787099999998";"17,876";"178,758";"17,876";"3";"10";"3";"0";"0";"1";"0";"2";"53";"132";"120";"101";"22";"False";"True"
"1";"17857,911099999998";"17,858";"178,579";"39,3272";"3";"10";"3";"0";"1";"2";"0";"3";"53";"133";"121";"101";"22";"False";"True"
"12,74";"17975,892699999997";"17,976";"179,759";"17,976";"3";"10";"3";"1";"0";"0";"1";"0";"54";"133";"121";"102";"23";"False";"True"
"12,87";"18029,820699999997";"18,03";"180,298";"18,03";"3";"10";"3";"2";"0";"0";"2";"0";"55";"133";"121";"103";"24";"False";"False"
"3,18";"18029,820699999997";"18,03";"180,298";"18,03";"3";"10";"3";"0";"0";"0";"3";"1";"55";"133";"121";"104";"24";"False";"False"
"35,19";"18029,820699999997";"18,03";"180,298";"18,03";"3";"10";"3";"0";"0";"0";"4";"0";"55";"133";"121";"105";"25";"False";"False"
"4,46";"18029,820699999997";"18,03";"180,298";"18,03";"3";"10";"3";"0";"0";"0";"5";"1";"55";"133";"121";"106";"25";"False";"False"
"1,52";"18029,820699999997";"18,03";"180,298";"18,03";"3";"10";"3";"0";"0";"1";"0";"2";"55";"133";"122";"106";"25";"False";"True"
"4,97";"18083,910699999997";"18,084";"180,839";"18,084";"3";"10";"3";"1";"0";"0";"1";"3";"56";"133";"122";"107";"25";"False";"True"
"1,37";"18065,826699999998";"18,066";"180,658";"39,7848";"3";"10";"3";"0";"1";"1";"0";"4";"56";"134";"123";"107";"25";"False";"True"
"1,49";"18026,041899999997";"18,026";"180,26";"87,5266";"3";"10";"3";"0";"2";"2";"0";"5";"56";"135";"124";"107";"25";"False";"True"
"1,78";"17938,515299999995";"17,939";"179,385";"192,5585";"3";"10";"3";"0";"3";"3";"0";"6";"56";"136";"125";"107";"25";"False";"True"
"18,41";"18516,190799999997";"18,516";"185,162";"18,516";"3";"10";"3";"1";"0";"0";"1";"0";"57";"136";"125";"108";"26";"False";"True"
"1,18";"18497,674799999997";"18,498";"184,977";"40,7352";"3";"10";"3";"0";"1";"1";"0";"1";"57";"137";"126";"108";"26";"False";"True"
"2,81";"18456,939599999998";"18,457";"184,569";"89,6174";"3";"10";"3";"0";"2";"0";"1";"2";"57";"138";"126";"109";"26";"False";"True"
"2,88";"18367,3222";"18,367";"183,673";"197,1583";"3";"10";"3";"0";"3";"0";"2";"3";"57";"139";"126";"110";"26";"False";"True"
"1";"18170,1639";"18,17";"181,702";"433,7483";"3";"10";"3";"0";"4";"1";"0";"4";"57";"140";"127";"110";"26";"False";"True"
"2,32";"17736,4156";"17,736";"177,364";"954,2463";"3";"10";"3";"0";"5";"0";"1";"5";"57";"141";"127";"111";"26";"False";"True"
"55,18";"20599,1545";"20,599";"205,992";"20,599";"3";"10";"3";"1";"0";"0";"2";"0";"58";"141";"127";"112";"27";"False";"True"
"2,25";"20578,555500000002";"20,579";"205,786";"45,3178";"3";"10";"3";"0";"1";"0";"3";"1";"58";"142";"127";"113";"27";"False";"True"
"1,31";"20533,2377";"20,533";"205,332";"99,6992";"3";"10";"3";"0";"2";"1";"0";"2";"58";"143";"128";"113";"27";"False";"True"
"1,34";"20433,538500000002";"20,434";"204,335";"219,3382";"3";"10";"3";"0";"3";"2";"0";"3";"58";"144";"129";"113";"27";"False";"True"
"1,96";"20214,200300000004";"20,214";"202,142";"482,544";"3";"10";"3";"0";"4";"3";"0";"4";"58";"145";"130";"113";"27";"False";"True"
"5,48";"21661,832300000005";"21,662";"216,618";"21,662";"3";"10";"3";"1";"0";"0";"1";"5";"59";"145";"130";"114";"27";"False";"True"
"1,03";"21640,170300000005";"21,64";"216,402";"47,6564";"3";"10";"3";"0";"1";"1";"0";"6";"59";"146";"131";"114";"27";"False";"True"
"1,05";"21592,513900000005";"21,593";"215,925";"104,8441";"3";"10";"3";"0";"2";"2";"0";"7";"59";"147";"132";"114";"27";"False";"True"
"1,82";"21487,669800000007";"21,488";"214,877";"230,657";"3";"10";"3";"0";"3";"3";"0";"8";"59";"148";"133";"114";"27";"False";"True"
"1,13";"21257,012800000008";"21,257";"212,57";"507,4454";"3";"10";"3";"0";"4";"4";"0";"9";"59";"149";"134";"114";"27";"False";"True"
"1";"20749,567400000007";"20,75";"207,496";"1116,3799";"3";"10";"3";"0";"5";"5";"0";"10";"59";"150";"135";"114";"27";"False";"True"
"4,52";"24098,707100000007";"24,099";"240,987";"24,099";"3";"10";"3";"1";"0";"0";"1";"11";"60";"150";"135";"115";"27";"False";"True"
"5,46";"24171,004100000006";"24,171";"241,71";"24,171";"3";"10";"3";"2";"0";"0";"2";"12";"61";"150";"135";"116";"27";"False";"False"
"1,23";"24171,004100000006";"24,171";"241,71";"24,171";"3";"10";"3";"0";"0";"1";"0";"13";"61";"150";"136";"116";"27";"False";"True"
"3,8";"24243,517100000005";"24,244";"242,435";"24,244";"3";"10";"3";"1";"0";"0";"1";"14";"62";"150";"136";"117";"27";"False";"True"
"1,17";"24219,273100000006";"24,219";"242,193";"53,3368";"3";"10";"3";"0";"1";"1";"0";"15";"62";"151";"137";"117";"27";"False";"True"
"22,77";"24379,283500000005";"24,379";"243,793";"24,379";"3";"10";"3";"1";"0";"0";"1";"0";"63";"151";"137";"118";"28";"False";"True"
"1,25";"24354,904500000004";"24,355";"243,549";"53,6338";"3";"10";"3";"0";"1";"1";"0";"1";"63";"152";"138";"118";"28";"False";"True"
"1,34";"24301,270700000005";"24,301";"243,013";"117,9944";"3";"10";"3";"0";"2";"2";"0";"2";"63";"153";"139";"118";"28";"False";"True"
"2,73";"24183,276300000005";"24,183";"241,833";"259,5877";"3";"10";"3";"0";"3";"0";"1";"3";"63";"154";"139";"119";"28";"False";"True"
"1,64";"23923,688600000005";"23,924";"239,237";"571,0929";"3";"10";"3";"0";"4";"1";"0";"4";"63";"155";"140";"119";"28";"False";"True"
"1,53";"23352,595700000005";"23,353";"233,526";"1256,4044";"3";"10";"3";"0";"5";"2";"0";"5";"63";"156";"141";"119";"28";"False";"True"
"1,95";"22096,191300000006";"22,096";"220,962";"2000";"3";"10";"3";"0";"6";"3";"0";"6";"63";"157";"142";"119";"28";"False";"True"
"2,19";"20096,191300000006";"20,096";"200,962";"2000";"3";"10";"3";"0";"7";"0";"1";"7";"63";"158";"142";"120";"28";"False";"True"
"169,52";"26096,191300000006";"26,096";"260,962";"26,096";"3";"10";"3";"1";"0";"0";"2";"0";"64";"158";"142";"121";"29";"False";"True"
"1,6";"26070,095300000004";"26,07";"260,701";"57,4112";"3";"10";"3";"0";"1";"1";"0";"1";"64";"159";"143";"121";"29";"False";"True"
"3,65";"26242,328900000004";"26,242";"262,423";"26,242";"3";"10";"3";"1";"0";"0";"1";"2";"65";"159";"143";"122";"29";"False";"True"
"365,46";"26321,054900000003";"26,321";"263,211";"26,321";"3";"10";"3";"2";"0";"0";"2";"0";"66";"159";"143";"123";"30";"False";"False"
"2,18";"26321,054900000003";"26,321";"263,211";"26,321";"3";"10";"3";"0";"0";"0";"3";"1";"66";"159";"143";"124";"30";"False";"False"
"2,19";"26321,054900000003";"26,321";"263,211";"26,321";"3";"10";"3";"0";"0";"0";"4";"2";"66";"159";"143";"125";"30";"False";"False"
"3,63";"26321,054900000003";"26,321";"263,211";"26,321";"3";"10";"3";"0";"0";"0";"5";"3";"66";"159";"143";"126";"30";"False";"False"
"1,18";"26321,054900000003";"26,321";"263,211";"26,321";"3";"10";"3";"0";"0";"1";"0";"4";"66";"159";"144";"126";"30";"False";"True"
"1,4";"26294,733900000003";"26,295";"262,947";"57,9062";"3";"10";"3";"0";"1";"2";"0";"5";"66";"160";"145";"126";"30";"False";"True"
"14,49";"26468,452500000003";"26,468";"264,685";"26,468";"3";"10";"3";"1";"0";"0";"1";"0";"67";"160";"145";"127";"31";"False";"True"
"2,25";"26441,984500000002";"26,442";"264,42";"58,2296";"3";"10";"3";"0";"1";"0";"2";"1";"67";"161";"145";"128";"31";"False";"True"
"1,05";"26383,754900000004";"26,384";"263,838";"128,1051";"3";"10";"3";"0";"2";"1";"0";"2";"67";"162";"146";"128";"31";"False";"True"
"1,16";"26255,649800000003";"26,256";"262,556";"281,8312";"3";"10";"3";"0";"3";"2";"0";"3";"67";"163";"147";"128";"31";"False";"True"
"1";"25973,818600000002";"25,974";"259,738";"620,0286";"3";"10";"3";"0";"4";"3";"0";"4";"67";"164";"148";"128";"31";"False";"True"
"99,04";"27833,904400000003";"27,834";"278,339";"27,834";"3";"10";"3";"1";"0";"0";"1";"0";"68";"164";"148";"129";"32";"False";"True"
"41,59";"27917,406400000003";"27,917";"279,174";"27,917";"3";"10";"3";"2";"0";"0";"2";"0";"69";"164";"148";"130";"33";"False";"False"
"163,48";"27917,406400000003";"27,917";"279,174";"27,917";"3";"10";"3";"0";"0";"0";"3";"0";"69";"164";"148";"131";"34";"False";"False"
"1,31";"27917,406400000003";"27,917";"279,174";"27,917";"3";"10";"3";"0";"0";"1";"0";"1";"69";"164";"149";"131";"34";"False";"True"
"1,85";"27889,489400000002";"27,889";"278,895";"61,4174";"3";"10";"3";"0";"1";"2";"0";"2";"69";"165";"150";"131";"34";"False";"True"
"10,14";"28073,7416";"28,074";"280,737";"28,074";"3";"10";"3";"1";"0";"0";"1";"0";"70";"165";"150";"132";"35";"False";"True"
"8,97";"28157,963600000003";"28,158";"281,58";"28,158";"3";"10";"3";"2";"0";"0";"2";"1";"71";"165";"150";"133";"35";"False";"False"
"2,8";"28157,963600000003";"28,158";"281,58";"28,158";"3";"10";"3";"0";"0";"0";"3";"2";"71";"165";"150";"134";"35";"False";"False"
"2,9";"28157,963600000003";"28,158";"281,58";"28,158";"3";"10";"3";"0";"0";"0";"4";"3";"71";"165";"150";"135";"35";"False";"False"
"2,17";"28157,963600000003";"28,158";"281,58";"28,158";"3";"10";"3";"0";"0";"0";"5";"4";"71";"165";"150";"136";"35";"False";"False"
"1,15";"28157,963600000003";"28,158";"281,58";"28,158";"3";"10";"3";"0";"0";"1";"0";"5";"71";"165";"151";"136";"35";"False";"True"
"1,54";"28129,805600000003";"28,13";"281,298";"61,9476";"3";"10";"3";"0";"1";"2";"0";"6";"71";"166";"152";"136";"35";"False";"True"
"1,42";"28067,858000000004";"28,068";"280,679";"136,2847";"3";"10";"3";"0";"2";"3";"0";"7";"71";"167";"153";"136";"35";"False";"True"
"1,01";"27931,573300000004";"27,932";"279,316";"299,8263";"3";"10";"3";"0";"3";"4";"0";"8";"71";"168";"154";"136";"35";"False";"True"
"1,16";"27631,747000000003";"27,632";"276,317";"659,6179";"3";"10";"3";"0";"4";"5";"0";"9";"71";"169";"155";"136";"35";"False";"True"
"1,22";"26972,129100000002";"26,972";"269,721";"1451,1594";"3";"10";"3";"0";"5";"6";"0";"10";"71";"170";"156";"136";"35";"False";"True"
"1,42";"25520,9697";"25,521";"255,21";"2000";"3";"10";"3";"0";"6";"7";"0";"11";"71";"171";"157";"136";"35";"False";"True"
"3,41";"31520,9697";"31,521";"315,21";"31,521";"3";"10";"3";"1";"0";"0";"1";"12";"72";"171";"157";"137";"35";"False";"True"
"1,92";"31489,4487";"31,489";"314,894";"69,3462";"3";"10";"3";"0";"1";"1";"0";"13";"72";"172";"158";"137";"35";"False";"True"
"1,14";"31420,1025";"31,42";"314,201";"152,5616";"3";"10";"3";"0";"2";"2";"0";"14";"72";"173";"159";"137";"35";"False";"True"
"1,05";"31267,5409";"31,268";"312,675";"335,6355";"3";"10";"3";"0";"3";"3";"0";"15";"72";"174";"160";"137";"35";"False";"True"
"1";"30931,9054";"30,932";"309,319";"738,3981";"3";"10";"3";"0";"4";"4";"0";"16";"72";"175";"161";"137";"35";"False";"True"
"2,8";"30193,5073";"30,194";"301,935";"1624,4758";"3";"10";"3";"0";"5";"0";"1";"17";"72";"176";"161";"138";"35";"False";"True"
"2,5";"28569,0315";"28,569";"285,69";"2000";"3";"10";"3";"0";"6";"0";"2";"18";"72";"177";"161";"139";"35";"False";"True"
"1,46";"26569,0315";"26,569";"265,69";"2000";"3";"10";"3";"0";"7";"1";"0";"19";"72";"178";"162";"139";"35";"False";"True"
"4,85";"32569,0315";"32,569";"325,69";"32,569";"3";"10";"3";"1";"0";"0";"1";"20";"73";"178";"162";"140";"35";"False";"True"
"1,83";"32536,4625";"32,536";"325,365";"71,6518";"3";"10";"3";"0";"1";"1";"0";"21";"73";"179";"163";"140";"35";"False";"True"
"5,21";"32751,4179";"32,751";"327,514";"32,751";"3";"10";"3";"1";"0";"0";"1";"22";"74";"179";"163";"141";"35";"False";"True"
"1,79";"32718,6669";"32,719";"327,187";"72,0522";"3";"10";"3";"0";"1";"1";"0";"23";"74";"180";"164";"141";"35";"False";"True"
"2,77";"32646,614700000002";"32,647";"326,466";"158,5148";"3";"10";"3";"0";"2";"0";"1";"24";"74";"181";"164";"142";"35";"False";"True"
"1,61";"32488,0999";"32,488";"324,881";"348,7326";"3";"10";"3";"0";"3";"1";"0";"25";"74";"182";"165";"142";"35";"False";"True"
"1,03";"32139,3673";"32,139";"321,394";"767,2117";"3";"10";"3";"0";"4";"2";"0";"26";"74";"183";"166";"142";"35";"False";"True"
"1,14";"31372,155600000002";"31,372";"313,722";"1687,8657";"3";"10";"3";"0";"5";"3";"0";"27";"74";"184";"167";"142";"35";"False";"True"
"1,13";"29684,289900000003";"29,684";"296,843";"2000";"3";"10";"3";"0";"6";"4";"0";"28";"74";"185";"168";"142";"35";"False";"True"
"4,46";"35684,2899";"35,684";"356,843";"35,684";"3";"10";"3";"1";"0";"0";"1";"29";"75";"185";"168";"143";"35";"False";"True"
"2,9";"35648,6059";"35,649";"356,486";"78,5048";"3";"10";"3";"0";"1";"0";"2";"30";"75";"186";"168";"144";"35";"False";"True"
"5,88";"35884,1203";"35,884";"358,841";"35,884";"3";"10";"3";"1";"0";"0";"3";"31";"76";"186";"168";"145";"35";"False";"True"
"4,37";"35991,772300000004";"35,992";"359,918";"35,992";"3";"10";"3";"2";"0";"0";"4";"32";"77";"186";"168";"146";"35";"False";"False"
"2,2";"35991,772300000004";"35,992";"359,918";"35,992";"3";"10";"3";"0";"0";"0";"5";"33";"77";"186";"168";"147";"35";"False";"False"
"6,4";"35991,772300000004";"35,992";"359,918";"35,992";"3";"10";"3";"0";"0";"0";"6";"34";"77";"186";"168";"148";"35";"False";"False"
"1,05";"35991,772300000004";"35,992";"359,918";"35,992";"3";"10";"3";"0";"0";"1";"0";"35";"77";"186";"169";"148";"35";"False";"True"
"7,28";"36099,74830000001";"36,1";"360,997";"36,1";"3";"10";"3";"1";"0";"0";"1";"36";"78";"186";"169";"149";"35";"False";"True"
"1,96";"36063,64830000001";"36,064";"360,636";"79,42";"3";"10";"3";"0";"1";"1";"0";"37";"78";"187";"170";"149";"35";"False";"True"
"3,79";"36301,90830000001";"36,302";"363,019";"36,302";"3";"10";"3";"1";"0";"0";"1";"38";"79";"187";"170";"150";"35";"False";"True"
"1,35";"36265,60630000001";"36,266";"362,656";"79,8644";"3";"10";"3";"0";"1";"1";"0";"39";"79";"188";"171";"150";"35";"False";"True"
"1,22";"36185,74190000001";"36,186";"361,857";"175,7017";"3";"10";"3";"0";"2";"2";"0";"40";"79";"189";"172";"150";"35";"False";"True"
"1,05";"36010,04020000001";"36,01";"360,1";"386,5437";"3";"10";"3";"0";"3";"3";"0";"41";"79";"190";"173";"150";"35";"False";"True"
"1,43";"35623,49650000001";"35,623";"356,235";"850,3961";"3";"10";"3";"0";"4";"4";"0";"42";"79";"191";"174";"150";"35";"False";"True"
"1,31";"34773,10040000001";"34,773";"347,731";"1870,8714";"3";"10";"3";"0";"5";"5";"0";"43";"79";"192";"175";"150";"35";"False";"True"
"8,22";"40385,71460000001";"40,386";"403,857";"40,386";"3";"10";"3";"1";"0";"0";"1";"44";"80";"192";"175";"151";"35";"False";"True"
"1,06";"40345,32860000001";"40,345";"403,453";"88,8492";"3";"10";"3";"0";"1";"1";"0";"45";"80";"193";"176";"151";"35";"False";"True"
"1,13";"40256,47940000001";"40,256";"402,565";"195,4682";"3";"10";"3";"0";"2";"2";"0";"46";"80";"194";"177";"151";"35";"False";"True"
"1,22";"40061,01120000001";"40,061";"400,61";"430,03";"3";"10";"3";"0";"3";"3";"0";"47";"80";"195";"178";"151";"35";"False";"True"
"1";"39630,98120000001";"39,631";"396,31";"946,066";"3";"10";"3";"0";"4";"4";"0";"48";"80";"196";"179";"151";"35";"False";"True"
"8,78";"42469,179200000006";"42,469";"424,692";"42,469";"3";"10";"3";"1";"0";"0";"1";"49";"81";"196";"179";"152";"35";"False";"True"
"2,14";"42426,71020000001";"42,427";"424,267";"93,4318";"3";"10";"3";"0";"1";"0";"2";"50";"81";"197";"179";"153";"35";"False";"True"
"8,03";"42707,00560000001";"42,707";"427,07";"42,707";"3";"10";"3";"1";"0";"0";"3";"51";"82";"197";"179";"154";"35";"False";"True"
"1,49";"42664,29860000001";"42,664";"426,643";"93,9554";"3";"10";"3";"0";"1";"1";"0";"52";"82";"198";"180";"154";"35";"False";"True"
"4,75";"42946,164800000006";"42,946";"429,462";"42,946";"3";"10";"3";"1";"0";"0";"1";"53";"83";"198";"180";"155";"35";"False";"True"
"9,82";"43075,00280000001";"43,075";"430,75";"429,462";"3";"10";"10";"2";"0";"0";"2";"54";"84";"198";"180";"156";"35";"True";"True"
"1,12";"42645,54080000001";"42,646";"426,455";"472,4082";"3";"10";"1";"0";"1";"1";"0";"55";"84";"199";"181";"156";"35";"True";"True"
"1,21";"43117,94900000001";"43,118";"431,179";"43,118";"3";"10";"3";"1";"0";"2";"0";"56";"85";"199";"182";"156";"35";"False";"False"
"3,36";"43117,94900000001";"43,118";"431,179";"431,179";"3";"10";"10";"0";"0";"0";"1";"57";"85";"199";"182";"157";"35";"True";"True"
"64";"47429,73900000001";"47,43";"474,297";"47,43";"3";"10";"3";"1";"0";"0";"2";"0";"86";"199";"182";"158";"36";"False";"False"
"3,17";"47429,73900000001";"47,43";"474,297";"47,43";"3";"10";"3";"0";"0";"0";"3";"1";"86";"199";"182";"159";"36";"False";"False"
"1";"47429,73900000001";"47,43";"474,297";"47,43";"3";"10";"3";"0";"0";"1";"0";"2";"86";"199";"183";"159";"36";"False";"True"
"7,46";"47572,02900000001";"47,572";"475,72";"47,572";"3";"10";"3";"1";"0";"0";"1";"3";"87";"199";"183";"160";"36";"False";"True"
"1,18";"47524,45700000001";"47,524";"475,245";"104,6584";"3";"10";"3";"0";"1";"1";"0";"4";"87";"200";"184";"160";"36";"False";"True"
"6,49";"47838,43220000001";"47,838";"478,384";"47,838";"3";"10";"3";"1";"0";"0";"1";"5";"88";"200";"184";"161";"36";"False";"True"
"1,75";"47790,59420000001";"47,791";"477,906";"105,2436";"3";"10";"3";"0";"1";"1";"0";"6";"88";"201";"185";"161";"36";"False";"True"
"2,27";"47685,350600000005";"47,685";"476,854";"231,5359";"3";"10";"3";"0";"2";"0";"1";"7";"88";"202";"185";"162";"36";"False";"True"
"1,34";"47453,8147";"47,454";"474,538";"509,379";"3";"10";"3";"0";"3";"1";"0";"8";"88";"203";"186";"162";"36";"False";"True"
"102,6";"48981,951700000005";"48,982";"489,82";"48,982";"3";"10";"3";"1";"0";"0";"1";"0";"89";"203";"186";"163";"37";"False";"True"
"1,36";"48932,9697";"48,933";"489,33";"107,7604";"3";"10";"3";"0";"1";"1";"0";"1";"89";"204";"187";"163";"37";"False";"True"
"1";"48825,2093";"48,825";"488,252";"237,0729";"3";"10";"3";"0";"2";"2";"0";"2";"89";"205";"188";"163";"37";"False";"True"
"1,78";"48588,1364";"48,588";"485,881";"521,5604";"3";"10";"3";"0";"3";"3";"0";"3";"89";"206";"189";"163";"37";"False";"True"
"1,21";"48066,576";"48,067";"480,666";"1147,4329";"3";"10";"3";"0";"4";"4";"0";"4";"89";"207";"190";"163";"37";"False";"True"
"3,31";"51508,8747";"51,509";"515,089";"51,509";"3";"10";"3";"1";"0";"0";"1";"5";"90";"207";"190";"164";"37";"False";"True"
"3,4";"51663,4017";"51,663";"516,634";"51,663";"3";"10";"3";"2";"0";"0";"2";"6";"91";"207";"190";"165";"37";"False";"False"
"1,2";"51663,4017";"51,663";"516,634";"51,663";"3";"10";"3";"0";"0";"1";"0";"7";"91";"207";"191";"165";"37";"False";"True"
"1,26";"51611,7387";"51,612";"516,117";"113,6586";"3";"10";"3";"0";"1";"2";"0";"8";"91";"208";"192";"165";"37";"False";"True"
"2,49";"51498,0801";"51,498";"514,981";"250,0489";"3";"10";"3";"0";"2";"0";"1";"9";"91";"209";"192";"166";"37";"False";"True"
"1,48";"51248,0312";"51,248";"512,48";"550,1076";"3";"10";"3";"0";"3";"1";"0";"10";"91";"210";"193";"166";"37";"False";"True"
"4,93";"52898,354";"52,898";"528,984";"52,898";"3";"10";"3";"1";"0";"0";"1";"11";"92";"210";"193";"167";"37";"False";"True"
"6,88";"53057,048";"53,057";"530,57";"53,057";"3";"10";"3";"2";"0";"0";"2";"12";"93";"210";"193";"168";"37";"False";"False"
"2,36";"53057,048";"53,057";"530,57";"53,057";"3";"10";"3";"0";"0";"0";"3";"13";"93";"210";"193";"169";"37";"False";"False"
"1,02";"53057,048";"53,057";"530,57";"53,057";"3";"10";"3";"0";"0";"1";"0";"14";"93";"210";"194";"169";"37";"False";"True"
"4,13";"53216,219000000005";"53,216";"532,162";"53,216";"3";"10";"3";"1";"0";"0";"1";"15";"94";"210";"194";"170";"37";"False";"True"
"1,32";"53163,003000000004";"53,163";"531,63";"117,0752";"3";"10";"3";"0";"1";"1";"0";"16";"94";"211";"195";"170";"37";"False";"True"
"1,1";"53045,927800000005";"53,046";"530,459";"257,5654";"3";"10";"3";"0";"2";"2";"0";"17";"94";"212";"196";"170";"37";"False";"True"
